train_number,journey_date,scheduled_travel_hours,distance_km,zone_congestion_index,monsoon_flag,fog_risk,coach_count,loco_age_years,actual_delay_minutes,delayed_gt_15min
13344,2025-01-16 15:41:08.046804680,32.87277464278183,1817.4775925123515,1.6443567275608342,1,0,17,9.48525013456337,28.610013796177533,1
21363,2025-01-16 16:33:33.321332133,44.47390104542877,992.5372367036084,0.5866725785280067,0,0,18,21.026954058934468,11.727388375815412,0
13344,2025-01-16 17:25:58.595859586,37.800443113416456,1942.2120757508076,1.7708606677274294,0,1,20,15.611703953249986,0.0,0
15908,2025-01-16 18:18:23.870387038,46.350243588538724,1457.742946028586,0.763242137807322,0,0,16,10.567917801415172,2.004423549351941,0
15908,2025-01-16 19:10:49.144914491,26.348008897825906,1682.3389166030047,1.3248737662373298,0,1,16,6.658971314675054,55.85177985966932,1
16236,2025-01-16 20:03:14.419441944,33.66919676319738,2023.781364681518,1.435187117419843,0,0,16,8.327027018504094,0.0,0
18371,2025-01-16 20:55:39.693969396,27.64149082066308,2826.926365793444,1.4180005881245,0,0,18,11.699280098548044,4.14565718820147,0
20991,2025-01-16 21:48:04.968496849,11.522222080121452,1135.4714862543165,0.5888353440041093,1,1,21,8.970936579863034,33.54107285035923,1
13344,2025-01-16 22:40:30.243024302,10.22263808188326,2200.072044684227,1.398760336168135,1,0,23,8.012291268870852,56.234509547147326,1
12603,2025-01-16 23:32:55.517551755,29.178060529172846,2614.2526254349327,1.3936023513779299,1,1,20,23.526848494072127,3.6151678726601126,0
12301,2025-01-17 00:25:20.792079207,20.42042003235703,2533.015004058625,1.3733077300842882,0,0,22,5.6508439663140875,0.0,0
12301,2025-01-17 01:17:46.066606660,43.616006696610725,2026.2109431284332,1.5241734633129496,0,1,17,2.4964893249331492,57.24297535743349,1
12441,2025-01-17 02:10:11.341134113,10.710034883088596,2473.1907217175526,1.6969196901993129,0,0,19,17.950514486146943,0.0,0
13227,2025-01-17 03:02:36.615661566,24.419234802720275,923.3237056401665,1.2003538022440297,1,0,21,9.628202571604795,0.0,0
11233,2025-01-17 03:55:01.890189018,8.162612693479598,2398.4243755313832,0.9643113765587561,0,0,15,18.558794820279203,100.72449975512676,1
14840,2025-01-17 04:47:27.164716471,25.502075826192335,2322.618273017001,0.6341692262762625,0,1,21,8.34995942455096,23.70151311062321,1
12000,2025-01-17 05:39:52.439243924,30.217820470602994,1741.3489811743711,1.4407393152536414,1,0,20,15.938626930074228,15.296456441123105,1
12441,2025-01-17 06:32:17.713771377,42.25185189880578,1762.0120799791628,0.755594393073454,0,0,17,10.81486250629409,0.0,0
12626,2025-01-17 07:24:42.988298829,47.02346235219409,2252.356801227409,0.8294918164635328,0,0,15,5.8476641207472975,0.0,0
19010,2025-01-17 08:17:08.262826282,26.69709183009036,1358.15555108278,1.3175659086519138,0,0,15,10.156833883609366,0.0,0
20531,2025-01-17 09:09:33.537353735,45.7530250163479,1080.183836544159,0.7777786870549073,0,0,22,14.967516158424967,0.32338574105190077,0
12302,2025-01-17 10:01:58.811881188,31.972850909514914,697.5149214815624,1.3848824158251718,0,0,22,1.7588927207234661,100.80929395337967,1
16236,2025-01-17 10:54:24.086408640,18.663286002171766,1951.1246446616162,1.3766599669355752,0,0,21,11.986492941817586,0.0,0
12000,2025-01-17 11:46:49.360936093,17.09624481996303,780.9185359563871,1.0745427792382762,0,1,17,24.45912379876876,48.30661969345475,1
20531,2025-01-17 12:39:14.635463546,26.050685310087715,1184.9809519956098,1.3273563363801153,0,0,23,11.54017932210511,34.04888632731201,1
12575,2025-01-17 13:31:39.909990999,5.576333276903257,842.2707717186335,1.5617758825941603,1,0,19,17.144663781262018,0.0,0
21540,2025-01-17 14:24:05.184518451,33.18035272573076,2242.6267689504143,0.5888017565534491,1,0,18,22.379089716859948,24.3561415282416,1
16762,2025-01-17 15:16:30.459045904,31.08766849135562,1653.3570213563478,1.0830573526384493,0,1,20,5.9494482771928725,0.0,0
15738,2025-01-17 16:08:55.733573357,14.532256775191053,403.2250373418676,1.1285878787738874,1,0,21,24.508852870755977,61.22686828164742,1
20648,2025-01-17 17:01:21.008100810,31.27863796614585,395.1934380684704,1.0230926884439369,0,0,19,19.5959732217834,0.0,0
19209,2025-01-17 17:53:46.282628262,5.13865530530093,2692.008286630198,1.4305504589706857,0,0,18,1.6951495245468742,48.44755915900102,1
13661,2025-01-17 18:46:11.557155715,21.49425866963408,1664.0025832462104,0.9489255659101304,1,0,19,24.830296430289184,0.0,0
12603,2025-01-17 19:38:36.831683168,17.928921231854446,2998.570517302742,0.7849926281645263,1,0,16,12.314830062378169,5.633384096205999,0
12952,2025-01-17 20:31:02.106210621,36.12214472410314,2062.247674826538,1.2799247052678382,0,1,16,12.890990955694086,0.0,0
16880,2025-01-17 21:23:27.380738073,34.84851312524338,2183.6833344428114,0.7834759204767718,0,0,15,10.93244699618073,85.77661394291879,1
12603,2025-01-17 22:15:52.655265526,21.652642497735282,883.8870310077372,1.633947005602212,1,0,20,8.381875839778786,34.46542607586098,1
14840,2025-01-17 23:08:17.929792979,17.996575736112337,2756.711131077153,0.9921555579819679,0,0,23,15.717310266578702,78.4145702518361,1
21540,2025-01-18 00:00:43.204320432,37.22380044642191,1583.8874504091657,1.0401462675923518,0,0,15,18.41354187336524,29.73026146547692,1
19010,2025-01-18 00:53:08.478847884,20.35966844283277,446.74082799399986,0.9574230518093828,0,0,20,16.398840581944746,42.48951924008372,1
20290,2025-01-18 01:45:33.753375337,27.777505359903994,2654.2964513300344,0.8834324130053031,0,1,20,21.378383003426666,29.52194142151169,1
21775,2025-01-18 02:37:59.027902790,25.122000444280356,1004.6740411659937,1.213335670014025,1,0,20,18.12102837149739,67.83362527819472,1
11233,2025-01-18 03:30:24.302430243,22.1978590067321,1487.9253377666012,1.0592998552546673,0,0,16,14.215579583968179,0.0,0
19100,2025-01-18 04:22:49.576957695,42.925738850794616,1709.8684945770203,1.431731097657912,0,1,16,14.292158731582777,35.3599251331556,1
21019,2025-01-18 05:15:14.851485148,29.75711413149603,1786.928954225953,1.6493519455760346,0,1,20,23.649204471597965,5.010676725401208,0
20648,2025-01-18 06:07:40.126012601,38.07975777389598,1237.5135023607716,0.6359455408600363,0,0,16,12.177861151048722,26.727356676208302,1
13661,2025-01-18 07:00:05.400540054,31.498886255035984,1798.3973400944344,0.7593292139379519,0,0,18,19.588666204159942,71.6627116458215,1
12748,2025-01-18 07:52:30.675067506,5.392832591067688,1952.100311670049,1.7906886082434514,1,0,21,24.276247763038985,53.81778681985516,1
14840,2025-01-18 08:44:55.949594959,5.030519289143058,1763.735611022534,1.1101803967138069,0,1,21,19.82008059276805,75.37600772485433,1
13936,2025-01-18 09:37:21.224122412,44.523244503339434,1985.7293652374635,0.6316379973458316,0,0,22,22.1458315966197,61.11937137084581,1
20531,2025-01-18 10:29:46.498649865,10.806873435495481,1771.5824716532757,1.1743715431567334,0,0,20,7.60802039859201,20.086960607538206,1
19803,2025-01-18 11:22:11.773177317,13.461077046992063,843.9038081095288,1.7408507972218072,0,0,17,15.047655647562708,17.20139104745075,1
12626,2025-01-18 12:14:37.047704770,34.998913585238874,2649.34307561214,1.536898193991737,0,0,18,19.99129517445616,9.027032898393216,0
21363,2025-01-18 13:07:02.322232223,36.794335764667345,2711.083517183365,1.060074813336481,1,0,19,15.275434369410204,23.52737236011301,1
21019,2025-01-18 13:59:27.596759676,47.27775815115496,2184.455421016692,1.4750304463126764,1,0,15,13.11599199431543,100.73922531516828,1
19336,2025-01-18 14:51:52.871287128,39.172183181541904,2876.5864889051763,1.0348606952010049,0,0,18,24.56039786800656,27.133700173071155,1
13227,2025-01-18 15:44:18.145814581,18.034132948631495,356.06763340147546,1.5130955483094466,0,0,19,8.461628905209864,0.0,0
20531,2025-01-18 16:36:43.420342034,36.04610662484862,2648.038320100523,1.4671489659431702,0,0,21,6.003052385452964,109.04496724863786,1
14711,2025-01-18 17:29:08.694869486,13.104658973665437,467.97233102274174,0.9277016635467003,0,0,21,20.245307329633725,0.0,0
16236,2025-01-18 18:21:33.969396939,6.837696598857232,627.2198470229021,0.6964719297516497,1,0,16,6.835482577961933,57.306990425739656,1
12000,2025-01-18 19:13:59.243924392,36.75601739154085,1233.270721879931,0.7169904698519566,0,0,21,19.699145590349083,0.0,0
15738,2025-01-18 20:06:24.518451845,14.756654044938994,2562.3743168552155,0.8817048276171287,1,0,19,9.175763672491545,64.41686222376403,1
18371,2025-01-18 20:58:49.792979297,38.50395522169676,2097.2716853983675,0.6938936372651001,0,0,16,12.795120367807442,25.409696919281338,1
13504,2025-01-18 21:51:15.067506750,24.964168329613425,681.3244186316185,1.293238046774913,0,0,23,22.982972435809458,75.1371243781443,1
13344,2025-01-18 22:43:40.342034203,42.54513910082493,640.4773218535497,1.1401117345342977,1,0,21,17.40649326356855,0.0,0
13936,2025-01-18 23:36:05.616561656,23.220536032925573,2380.426375811205,1.0519058792956322,0,0,23,8.41430728560341,9.202837121696199,0
20587,2025-01-19 00:28:30.891089108,6.4726280286088915,783.9831900662116,0.8282143917756501,0,0,20,10.987512543434999,18.844882785509235,1
21019,2025-01-19 01:20:56.165616561,18.897857236749587,2886.609345515993,1.3701274312683798,0,1,19,6.780105315507395,0.0,0
20648,2025-01-19 02:13:21.440144014,19.982331239735498,1396.1327999765008,1.080333037765486,0,1,19,3.8978837640662904,0.0,0
20991,2025-01-19 03:05:46.714671467,35.92761757455379,2837.840835557964,0.8191038735164857,0,1,15,3.6941062317980027,7.921553479169553,0
19209,2025-01-19 03:58:11.989198919,18.73240981125143,2660.2206499139497,1.529648074478639,0,0,17,2.9959488305195725,9.050487226689953,0
21336,2025-01-19 04:50:37.263726372,47.67780117370089,979.1662409561671,1.4319298893589365,0,0,20,18.698050891062792,0.0,0
19803,2025-01-19 05:43:02.538253825,34.12773140747318,1765.7137115778805,1.1541382661710897,0,0,20,14.654491775458855,41.7748297897523,1
13227,2025-01-19 06:35:27.812781278,5.219280384611907,1626.0410100938248,0.6797639126538096,0,0,21,10.597197334764623,59.370408196958195,1
11374,2025-01-19 07:27:53.087308730,12.035974628503705,911.29924031014,1.3081577873158095,0,0,20,2.2936470093120924,61.08963711131532,1
21019,2025-01-19 08:20:18.361836183,15.753626220388195,2610.095217917202,0.7764977387827874,0,0,15,18.77274502750835,0.0,0
12952,2025-01-19 09:12:43.636363636,34.84394127343034,2855.0504100928633,1.085938915153058,0,0,22,10.229294176097495,31.988837725463803,1
19010,2025-01-19 10:05:08.910891089,25.94743574460145,673.3230247754016,0.6159818986099129,0,0,21,12.778184042676138,52.41152738328091,1
12747,2025-01-19 10:57:34.185418541,22.193422534517403,2598.1291996475084,1.3819689477427621,0,0,22,19.698991204744047,0.0,0
13227,2025-01-19 11:49:59.459945994,19.761444255662184,2956.883251845346,0.8264876672996911,1,0,23,14.27920829464271,36.69946013084646,1
12814,2025-01-19 12:42:24.734473447,42.039282882258746,1362.588320104941,1.4611724465727907,0,0,22,18.405746087068504,13.57666808504842,0
12748,2025-01-19 13:34:50.009000900,25.610688329637807,1370.8406375820518,1.1542690497039794,0,0,16,3.9032976220372246,61.23089198631903,1
16229,2025-01-19 14:27:15.283528352,22.08854660313177,1342.9166803515513,0.5691769391459938,0,0,15,5.616758759720148,10.081769317193588,0
18371,2025-01-19 15:19:40.558055805,39.73196438018267,998.4304307768318,0.7725259246736651,1,0,18,6.41391597617109,68.83395112358241,1
20648,2025-01-19 16:12:05.832583258,23.389288273788797,2568.2345060024973,0.8629076799401891,0,0,21,14.970170867618396,91.96865261964068,1
13344,2025-01-19 17:04:31.107110711,23.207750826014845,2974.6318568053493,1.0244963079910052,0,0,20,24.9797259281379,75.35195230004064,1
21540,2025-01-19 17:56:56.381638163,38.2398968673108,1269.4896743418517,0.9362754516420959,1,1,16,20.02062312793801,62.579202068862784,1
21019,2025-01-19 18:49:21.656165616,44.447515811710296,2945.789290038538,0.9915863519526231,0,0,18,21.217394566079655,38.71563941457545,1
15908,2025-01-19 19:41:46.930693069,14.39729251738839,614.8902906627977,1.5073971735239688,0,0,15,23.614448777586567,0.0,0
12625,2025-01-19 20:34:12.205220522,20.931201185875018,2229.4747216223454,0.540426312390966,1,0,23,19.959780487118834,45.40922049667043,1
12748,2025-01-19 21:26:37.479747974,44.04080136110458,1105.8731913308961,1.693291559013131,1,0,19,21.3662170713917,97.60877229819015,1
20737,2025-01-19 22:19:02.754275427,22.39207470358564,2512.8780355784156,0.5408208678232678,1,0,15,23.70820197619266,21.021821457499065,1
20531,2025-01-19 23:11:28.028802880,37.873025395096676,1974.5143198969663,1.575501736779045,0,0,15,19.84226524479398,104.01492876259512,1
21540,2025-01-20 00:03:53.303330333,10.156566577951383,938.7658540635956,0.5075405459549533,0,0,23,24.116136859781395,79.81431193441094,1
15911,2025-01-20 00:56:18.577857785,20.30965949422118,1492.997447913034,1.6230669081462055,0,1,17,10.029506466156608,83.8207561031124,1
20737,2025-01-20 01:48:43.852385238,35.24986033980049,1765.1060143588318,1.1425972266858708,0,0,20,18.108466921904544,77.69623152121727,1
12301,2025-01-20 02:41:09.126912691,41.382741781425295,2969.515070577761,0.5487317395313756,1,0,22,24.68925466706768,51.17257673515361,1
20531,2025-01-20 03:33:34.401440144,27.599943508362923,2992.898293152872,0.8224199302628985,0,0,15,16.02009151068021,24.23868617478343,1
12603,2025-01-20 04:25:59.675967596,38.69086109587811,1419.8492691338697,1.1847699310883608,0,0,19,3.7291857283546497,0.0,0
20507,2025-01-20 05:18:24.950495049,16.27048744144127,1552.3217040430359,0.7413417957200584,0,0,20,4.339657490954826,28.148194342299,1
12575,2025-01-20 06:10:50.225022502,47.89714538365529,1241.6975645174575,1.3554457768084174,0,0,17,6.571310905340638,0.0,0
15911,2025-01-20 07:03:15.499549955,17.233330551652003,1238.6704096285391,1.2074726477277253,0,0,19,18.452833899871575,22.32413159829754,1
16880,2025-01-20 07:55:40.774077407,40.59969268657523,1888.9606272359472,0.8473660229131825,0,0,21,6.122021763388636,75.04470434003284,1
21363,2025-01-20 08:48:06.048604860,18.327054715057052,1509.60201372442,1.7937715657079378,0,0,19,14.99209537179201,0.0,0
12748,2025-01-20 09:40:31.323132313,17.55882304297341,2320.4396834718773,1.3714621236044597,0,0,15,4.1973989757766255,33.55249709257244,1
20507,2025-01-20 10:32:56.597659766,24.55477980698913,1155.9583067159797,1.0137652241937893,0,0,22,4.772043049960375,0.0,0
12000,2025-01-20 11:25:21.872187218,14.09987370153602,653.7838960309077,0.6197667446524974,1,1,16,5.172560881793942,87.78448198546053,1
20507,2025-01-20 12:17:47.146714671,26.94189493870755,889.2880199324318,1.3295734129042418,0,0,22,13.272923493277158,0.0,0
11374,2025-01-20 13:10:12.421242124,5.674120300773212,1897.1461798906637,1.1174345924800666,0,0,20,17.865492265360015,59.16200617762046,1
15908,2025-01-20 14:02:37.695769576,6.387834810838298,896.2328750024709,1.7160650241584026,1,0,16,7.554554742220821,14.623533641034975,0
15911,2025-01-20 14:55:02.970297029,38.12693645612132,1033.990665657062,1.3796703185782533,0,0,17,6.840023906512515,0.0,0
21336,2025-01-20 15:47:28.244824482,40.575198285391885,1227.4586859880042,1.4206350170544098,1,0,19,19.421874959755964,0.0,0
20531,2025-01-20 16:39:53.519351935,7.440141409704268,1217.7543946362134,0.7135896242644119,0,0,18,6.186099107141852,47.30229704496902,1
13227,2025-01-20 17:32:18.793879387,47.50327434898415,2947.9365881637086,0.887773729842326,1,0,16,17.10658335121615,50.35097286575155,1
20991,2025-01-20 18:24:44.068406840,12.93087887237671,2960.0579622827827,1.2871378742698767,0,0,16,13.372150093586766,114.93763160753089,1
15738,2025-01-20 19:17:09.342934293,39.78187024902729,1353.7212320426584,0.7790598249585772,0,0,21,24.360808145253888,0.0,0
19010,2025-01-20 20:09:34.617461746,42.74524749429,1156.0918774075753,1.7296397622250541,0,0,16,1.3955554356432742,0.0,0
12952,2025-01-20 21:01:59.891989198,42.00179761413603,2024.3178651652572,1.1679455169026491,1,0,18,10.709837351992068,0.0,0
16762,2025-01-20 21:54:25.166516651,9.92063952986922,2809.3987352329277,1.7169960292427766,0,0,21,24.140943112294313,42.10378832723932,1
15908,2025-01-20 22:46:50.441044104,22.287345839805056,559.2622703266902,1.791878458376442,1,0,22,13.29529567737931,74.67089508412232,1
12302,2025-01-20 23:39:15.715571557,7.332325618878879,2143.1879959167854,1.3262692273689112,0,0,20,11.581690499657476,31.463293039635673,1
12952,2025-01-21 00:31:40.990099009,7.154350775154201,439.2220688744462,1.4855592448400747,1,0,16,14.289199449333852,0.0,0
18841,2025-01-21 01:24:06.264626462,28.228751249982498,2484.611969341121,0.704281475118559,0,1,19,23.547450985379214,7.613583532780186,0
12952,2025-01-21 02:16:31.539153915,11.62459072313762,2180.856539082022,0.9843232909286534,1,0,23,16.28574961300182,80.52803696487442,1
12302,2025-01-21 03:08:56.813681368,11.695534315761329,1712.9451010690523,0.6973274913666374,1,0,20,2.7235630556208594,82.26909855654625,1
15908,2025-01-21 04:01:22.088208820,23.80328378666141,1244.6938156566957,1.3227264385183592,1,0,17,14.210276084415323,23.814268695965428,1
21540,2025-01-21 04:53:47.362736273,27.292976865379583,1696.171252634389,1.7120947126324138,0,0,23,1.632308127032947,73.73465495249688,1
18371,2025-01-21 05:46:12.637263726,30.770411571506248,1619.4916379032245,0.9730948131642616,0,0,20,21.157040308602063,104.38463282859016,1
18841,2025-01-21 06:38:37.911791179,36.40358595992265,1977.7124670631395,1.0928533439428776,0,0,19,2.7569959373962662,41.35642881522149,1
18371,2025-01-21 07:31:03.186318631,11.571445983404411,1400.754387792845,0.5389144595724114,0,0,18,7.491711969568781,74.69047322512222,1
12747,2025-01-21 08:23:28.460846084,38.62733375996408,1145.8347339424486,1.150357445043268,0,0,17,13.632570030922501,43.57814374558386,1
19336,2025-01-21 09:15:53.735373537,42.42638246296075,467.98517305346377,1.1520690294496239,0,0,22,21.777126143116654,94.56146864298324,1
13227,2025-01-21 10:08:19.009900990,45.8426303850234,2193.2364613986006,1.0032538119173653,1,0,16,7.007664866303533,39.90084087147801,1
19485,2025-01-21 11:00:44.284428442,21.066003040172326,2995.4080872168597,1.35956749574114,0,0,17,15.779889786050337,5.544352952533185,0
19485,2025-01-21 11:53:09.558955895,26.673686008263207,2924.060858986332,1.614871999191789,0,0,15,16.00099646980967,0.0,0
13227,2025-01-21 12:45:34.833483348,10.863779843568835,2695.0205457916973,1.6531935551871273,0,0,20,19.00629942468801,36.2311731552776,1
15911,2025-01-21 13:38:00.108010801,42.54551704818542,922.8466706408319,1.5986271519428703,0,0,19,23.381017863170264,66.41943319383512,1
19100,2025-01-21 14:30:25.382538253,37.22672991068014,689.6870460077996,1.5161507471735762,0,0,22,16.27524748710158,18.447903038418048,1
20991,2025-01-21 15:22:50.657065706,9.3211359249026,604.6553312819042,1.452807288597561,1,0,17,23.606348928859884,33.70140184711548,1
21336,2025-01-21 16:15:15.931593159,12.036317931139497,2565.6038462121323,0.9680909479417819,0,0,16,10.1172981920901,0.0,0
20963,2025-01-21 17:07:41.206120612,9.660380890375837,1064.8209256086784,0.5266971197304919,0,0,20,5.4395930128352425,0.0,0
13858,2025-01-21 18:00:06.480648064,40.9835110733532,2918.327301731374,0.6587350915859849,0,0,15,21.997315954159923,0.0,0
11233,2025-01-21 18:52:31.755175517,14.448648929003664,522.2542338556241,0.7001324484618122,0,0,17,14.141508866609193,5.215712190637644,0
19209,2025-01-21 19:44:57.029702970,37.371620496190076,1493.7277128282935,0.5629009453267979,1,0,18,18.77615675082585,63.82288192786009,1
19010,2025-01-21 20:37:22.304230423,16.993566263780846,1091.9880737598069,0.6260145290606769,1,0,15,14.306462467625394,13.722337598610423,0
12814,2025-01-21 21:29:47.578757875,45.175589468127505,780.6006283103109,0.5554165279220054,0,0,20,12.722638747973928,5.5867152189528735,0
13287,2025-01-21 22:22:12.853285328,17.736506755121567,1570.23561488806,1.4238022965565436,0,0,15,5.598011101083695,32.4447328493828,1
21336,2025-01-21 23:14:38.127812781,5.327639354522464,677.8754848004153,1.4281146763803614,1,0,17,23.018660916051886,55.87367294093603,1
11233,2025-01-22 00:07:03.402340234,45.69157730581186,2226.3119127644413,1.22194888043134,1,0,20,10.366222538475483,91.57118004757727,1
12626,2025-01-22 00:59:28.676867686,22.12194712102586,2516.8699545898894,1.6991784204458928,0,0,17,22.88516672697768,80.06998482342193,1
11233,2025-01-22 01:51:53.951395139,5.113004662455651,2155.402965708511,0.9201282995252225,0,0,17,23.502736771814504,0.0,0
16762,2025-01-22 02:44:19.225922592,6.175133901625943,453.28798488016093,0.8517941859738145,0,0,22,1.2500996973681362,60.57176113550924,1
18371,2025-01-22 03:36:44.500450045,30.322065241853373,532.4643559142355,0.7700431104243617,1,0,16,9.170624303694083,14.287231304193432,0
12951,2025-01-22 04:29:09.774977497,36.57205201344397,2518.6952244056474,0.7525590899131226,1,0,16,23.09001611016796,57.933620526867664,1
21363,2025-01-22 05:21:35.049504950,46.690515739611484,1086.8700714178617,0.6201894750978539,0,1,16,12.853282970733295,128.442939931814,1
16229,2025-01-22 06:14:00.324032403,11.926081082376385,1540.1798572828432,1.5127433332833577,0,0,18,3.2519674766607434,77.18819665131042,1
12814,2025-01-22 07:06:25.598559856,40.63094077808546,1703.8353717765058,1.2910182459231665,0,0,19,11.18271823384701,20.03348922139318,1
20507,2025-01-22 07:58:50.873087308,37.063156505788,1656.3965887898469,0.5124697876415059,0,1,20,14.995581847550495,0.0,0
13936,2025-01-22 08:51:16.147614761,38.288394446420625,2188.1315388391918,0.5462530585369682,0,0,17,11.849055827379,99.14637681685919,1
16229,2025-01-22 09:43:41.422142214,11.5991569927622,2184.928812936657,1.4497759961284014,0,0,17,5.967324086886557,0.0,0
11233,2025-01-22 10:36:06.696669666,27.052388087671424,2859.049998688957,0.8873692585542354,0,0,23,19.48196544726797,0.0,0
18841,2025-01-22 11:28:31.971197119,15.792222184999154,1024.7242109528443,0.5702532638865304,0,1,22,15.354446327347961,15.240918212143827,1
11928,2025-01-22 12:20:57.245724572,41.78905230565217,405.3860780516171,0.9877981021878823,0,0,15,4.850637936285874,3.1723228925234928,0
18371,2025-01-22 13:13:22.520252025,33.761326411310684,1431.7708487303446,1.479271552489341,0,0,18,17.569896081046863,0.0,0
14711,2025-01-22 14:05:47.794779477,13.999357288680525,927.8013931700851,1.1030644220014039,0,0,16,11.696932352251345,12.732716843772812,0
20507,2025-01-22 14:58:13.069306930,14.421138434626295,1962.1675288307654,1.705843854027134,0,0,22,7.145933896991059,16.76156983682801,1
11233,2025-01-22 15:50:38.343834383,28.289819676338652,1429.7129276701348,1.0263110447978439,1,0,17,13.039749722356266,29.62773472098364,1
12626,2025-01-22 16:43:03.618361836,21.110014500564937,936.6011473706599,1.3745860172564766,0,0,22,6.466640374305687,0.0,0
20507,2025-01-22 17:35:28.892889288,41.40727366359426,2276.589573078213,1.5113113926816077,0,0,20,21.706531427387286,0.0,0
21336,2025-01-22 18:27:54.167416741,21.750201220723877,1091.604761162502,1.186789910006247,1,0,18,14.575399342017045,9.299122985090808,0
19485,2025-01-22 19:20:19.441944194,43.94626631552847,2829.590997426961,0.5520457147891488,0,0,17,10.466499029939087,0.0,0
12441,2025-01-22 20:12:44.716471647,11.385623305700236,1054.2936730009046,1.166566335875067,0,0,18,1.1941454371795421,0.0,0
21363,2025-01-22 21:05:09.990999099,33.079181943111706,1473.633856813402,1.4208039769267495,0,0,21,6.681261698458343,20.829991177244278,1
17753,2025-01-22 21:57:35.265526552,27.431641243471176,2872.2111104401642,1.123121809806864,0,0,18,17.535993773222756,8.922223751854801,0
12747,2025-01-22 22:50:00.540054005,8.671133762115632,2108.5568086747267,0.5863365133934451,0,0,23,14.761954820279092,0.0,0
11928,2025-01-22 23:42:25.814581458,13.723389622600267,2960.027113900833,0.9144401368522738,0,0,18,15.283289762420203,0.0,0
21775,2025-01-23 00:34:51.089108910,28.279210472913828,501.23745797639253,1.5691863965487214,0,0,22,20.10460223522023,0.0,0
12626,2025-01-23 01:27:16.363636363,31.65908887845087,1676.0287395278588,1.0976165781065195,1,0,21,21.761215465467128,24.945898087042195,1
12302,2025-01-23 02:19:41.638163816,19.518385906803193,895.4414453076721,1.6185538451476507,0,0,17,23.233692908577034,63.81950232752969,1
16880,2025-01-23 03:12:06.912691269,10.365153364854624,1375.2943832654983,1.672525640398139,0,0,15,7.600432630722772,6.693910249839917,0
15911,2025-01-23 04:04:32.187218721,30.054162381784508,2495.9783769067553,1.4444768612461774,0,0,22,10.121374091202203,8.153450387110315,0
20737,2025-01-23 04:56:57.461746174,25.67787956274023,1486.3003542855502,1.573397583698846,0,0,21,15.621309717374308,0.0,0
12301,2025-01-23 05:49:22.736273627,40.78105786460004,520.5222777094239,1.5294173742949468,0,0,17,14.921785166776601,0.0,0
12951,2025-01-23 06:41:48.010801080,20.820388079578215,567.5910319668678,0.7082899018822805,1,0,23,23.43636203499851,78.62227784740293,1
13504,2025-01-23 07:34:13.285328532,5.396632318408386,957.7101010891928,1.6847690113504459,0,0,21,21.276216645131345,0.0,0
19100,2025-01-23 08:26:38.559855985,40.32470671286206,1680.1766195470943,0.8653897041564915,0,0,18,9.015738984433337,0.0,0
21363,2025-01-23 09:19:03.834383438,16.861768408945103,2239.551981028316,1.2486258454566943,0,0,18,7.0117524996686384,10.52420751049771,0
15908,2025-01-23 10:11:29.108910891,47.513980387410435,1338.0771393594594,0.9118159559681341,0,0,15,3.926312348891999,0.0,0
21363,2025-01-23 11:03:54.383438343,39.34327365629733,2462.518740524863,1.3301885549256822,0,0,15,14.424525537388327,78.33485415683455,1
12748,2025-01-23 11:56:19.657965796,20.114780880657204,1315.8104396936214,0.5243144053622192,0,0,19,11.386586202971287,66.1968654413721,1
20963,2025-01-23 12:48:44.932493249,30.462222991575114,2482.7740351417274,0.5987523192237808,0,0,17,1.9703287224311579,0.0,0
21540,2025-01-23 13:41:10.207020702,5.27251236675698,371.22749471093084,1.7290406823465148,0,0,18,18.467286280041154,32.737179481433174,1
20648,2025-01-23 14:33:35.481548154,22.071321160829637,1756.735759214718,1.4875091014599655,0,0,18,2.055672227281338,36.47986160037803,1
19010,2025-01-23 15:26:00.756075607,6.585252329240604,366.4324548088958,1.7715336052356396,0,0,16,4.161144318218903,0.0,0
12814,2025-01-23 16:18:26.030603060,15.51233018034718,709.7289880069227,1.2487753790895617,0,0,15,15.903288867477528,65.26732613872417,1
16880,2025-01-23 17:10:51.305130513,11.295098114046958,1054.4015532089993,1.297305609120241,0,0,15,16.75365199492164,77.30436457663643,1
11233,2025-01-23 18:03:16.579657965,33.33334661055413,2713.0363040732623,1.6312110149956338,0,0,22,21.972185182153233,0.0,0
12302,2025-01-23 18:55:41.854185418,22.73114741494476,1818.2979218029118,0.6769372245395539,0,0,16,16.30104602817646,23.220220330250246,1
21775,2025-01-23 19:48:07.128712871,36.142732115018404,1350.865388641781,0.5348504538049171,0,0,18,10.15344224852938,17.539979532558426,1
21336,2025-01-23 20:40:32.403240324,46.5573901339081,1781.1950876352253,0.5633222204463426,1,0,23,22.137435648523798,29.922483161193135,1
20737,2025-01-23 21:32:57.677767776,29.170531466652562,2819.3110200237547,1.240350201914239,0,1,21,7.40523734606826,12.531479153035292,0
13936,2025-01-23 22:25:22.952295229,14.89464468479555,1721.76522300403,0.6739385328246317,0,1,20,3.809032978706596,46.88630976079953,1
21775,2025-01-23 23:17:48.226822682,11.543615796675631,858.9705800530007,1.0639256900929448,0,0,22,22.42705238069531,0.0,0
11928,2025-01-24 00:10:13.501350135,27.49578952626966,1440.3450277916738,1.0758804180688948,0,0,19,10.21551150957097,0.0,0
19209,2025-01-24 01:02:38.775877587,41.753078470675106,1463.2854722860434,0.5500521996789998,0,0,19,2.5794569544969512,38.94194494860136,1
